"Year","Area","Street","Street.2"
2011,"Birmingham","road.Doddingtonroad",""
2011,"Birmingham","lane.Dogkennellane",""
2011,"Birmingham","lane.Dogpoollane",""
2011,"Birmingham","Downfielddrive",""
2011,"Birmingham","sta.Dudleybusstation",""
2011,"Birmingham","lane.Dwellingslane",""
2011,"Birmingham","Eafo",""
2011,"Birmingham","Edgbastoncricketground",""
2011,"Birmingham","road.Edgbastonparkroad",""
2011,"Birmingham","Exeterrd Hubertrd",""
2011,"Birmingham","lane.Fordhouselane",""
2011,"Birmingham","Fouracres Quinton ",""
2011,"Birmingham","road.Frogmillroad Frankley",""
2011,"Birmingham","lane.Gennerslane",""
2011,"Birmingham","road.Glastonburyroad",""
2011,"Birmingham","prk.Greatparkrubery",""
2011,"Birmingham","lane.Griffinsbrooklane",""
2011,"Birmingham","Grosvenorshoppingcentre",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad",""
2011,"Birmingham","road.Hagleyroad Edgbaston",""
2011,"Birmingham","road.Hagleyroad Eedgbaston",""
2011,"Birmingham","Harbornecricketclub",""
2011,"Birmingham","Harbornehighst",""
2011,"Birmingham","str.Harbornehighstreet",""
2011,"Birmingham","str.Harbornehighstreet",""
2011,"Birmingham","str.Harbornehighstreet",""
2011,"Birmingham","road.Harborneparkroad",""
2011,"Birmingham","sta.Harbornepolicestation",""
2011,"Birmingham","Harbournecricketclub",""
2011,"Birmingham","Hawkesleyend",""
2011,"Birmingham","Hawkesleysquare",""
2011,"Birmingham","str.Hazelwellstreet",""
2011,"Birmingham","lane.Heathmilllanedigbeth",""
2011,"Birmingham","Heronswood",""
2011,"Birmingham","Highst",""
2011,"Birmingham","Highstharborne",""
2011,"Birmingham","Highstharborne",""
2011,"Birmingham","Highstnorthfield",""
2011,"Birmingham","str.Highstreetharborne",""
2011,"Birmingham","str.Highstreetharborne",""
2011,"Birmingham","str.Highstreetharborne",""
2011,"Birmingham","str.Highstreetharborne",""
2011,"Birmingham","str.Highstreetharbourne",""
2011,"Birmingham","str.Highstreet Harborne",""
2011,"Birmingham","str.Highstreet Harborne",""
2011,"Birmingham","lane.Highfdieldlane",""
2011,"Birmingham","lane.Highfieldlane",""
2011,"Birmingham","lane.Highfieldlane Quinton",""
2011,"Birmingham","lane.Hoggslane Northfield",""
2011,"Birmingham","road.Hollybankroad",""
2011,"Birmingham","Holywoodbowl Rubery",""
2011,"Birmingham","Homeaddress",""
2011,"Birmingham","Honningtoncrescent Northfield",""
2011,"Birmingham","lane.Jigginslane",""
2011,"Birmingham","lane.Jigginslane Bartleygreen",""
2011,"Birmingham","road.Kembertoneroad",""
2011,"Birmingham","Kingsnortongreen",""
2011,"Birmingham","Leechgreenrd",""
2011,"Birmingham","Leithgrove",""
2011,"Birmingham","Leithgrove",""
2011,"Birmingham","road.Longfellowroad",""
2011,"Birmingham","lane.Longbridgelane",""
2011,"Birmingham","lane.Longbridgelane",""
2011,"Birmingham","lane.Longbridgelane Westheath",""
2011,"Birmingham","Longhamcroft",""
2011,"Birmingham","road.Lottieroad",""
2011,"Birmingham","Lutleygrove",""
2011,"Birmingham","road.Malinsroad Harborne",""
2011,"Birmingham","Mandervillehouse",""
2011,"Birmingham","Marjoramclose Hawksley",""
2011,"Birmingham","lane.Masshouselane",""
2011,"Birmingham","lane.Masshouselane",""
2011,"Birmingham","lane.Maypolelane",""
2011,"Birmingham","Merrittshill",""
2011,"Birmingham","lane.Metchleylane",""
2011,"Birmingham","road.Moatroad",""
2011,"Birmingham","road.Mounbattenhouse Wyndhamroad",""
2011,"Birmingham","str.Newstreetbr",""
2011,"Birmingham","str.Newstreetstation",""
2011,"Birmingham","Nortbworcestergolfclub",""
2011,"Birmingham","str.Northstreet Harborne",""
2011,"Birmingham","str.Northstreet Harborne",""
2011,"Birmingham","str.Northfieldhighstreet",""
2011,"Birmingham","str.Northfieldhighstreet ",""
2011,"Birmingham","road.Oakridgeroadnorthfield",""
2011,"Birmingham","road.Oddingleyroad",""
2011,"Birmingham","road.Oddingleyroad Westheath",""
2011,"Birmingham","Paradiseforum Birmingham ",""
2011,"Birmingham","Parsonshill",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroad",""
2011,"Birmingham","road.Pershoreroadsouth Kingsnorton",""
2011,"Birmingham","Poolecrescent Harborne",""
2011,"Birmingham","ave.Poplaravenue",""
2011,"Birmingham","road.Portlandsroad",""
2011,"Birmingham","road.Princethorperoad",""
2011,"Birmingham","Qecasualty",""
2011,"Birmingham","Qehospital",""
2011,"Birmingham","Qehospital",""
2011,"Birmingham","Qualityhotel",""
2011,"Birmingham","Queenelizabethhospital",""
2011,"Birmingham","road.Raddlebarnroad",""
2011,"Birmingham","road.Richmondhillroad",""
2011,"Birmingham","road.Richmondroad",""
2011,"Birmingham","road.Roseroad",""
2011,"Birmingham","road.Roseroad Harborne",""
2011,"Birmingham","Sainsburys Frankleybeechesrd Northfield",""
2011,"Birmingham","Selcroftave",""
2011,"Birmingham","Shannonrd Kingsnorton",""
2011,"Birmingham","Shawbrookgrove",""
2011,"Birmingham","Shellforecourtbristolrd",""
2011,"Birmingham","road.Sirhiltonsroad Westheath",""
2011,"Birmingham","Snax24forcourt ",""
2011,"Birmingham","str.Solihullhighstreet",""
2011,"Birmingham","str.Solihullhighstreet Outsiderosies ",""
2011,"Birmingham","road.Stanleyroadquinton",""
2011,"Birmingham","road.Stoneroad Edgbaston",""
2011,"Birmingham","lane.Stonehouselane",""
2011,"Birmingham","road.Stratfordroad Sparkbrook Birmingham ",""
2011,"Birmingham","Thefold",""
2011,"Birmingham","Thefold Kingsnorton",""
2011,"Birmingham","Thejesterph",""
2011,"Birmingham","Theparadequeensway Citycentre ",""
2011,"Birmingham","road.Theroyaloakpublichouse Pershoreroad",""
2011,"Birmingham","Threehorshoesph",""
2011,"Birmingham","road.Threeshiresoakroad",""
2011,"Birmingham","road.Threeshiresroad",""
2011,"Birmingham","road.Trescotteroad",""
2011,"Birmingham","Turvesgreen",""
2011,"Birmingham","Unknown",""
2011,"Birmingham","road.Valbourneroadkingsheath",""
2011,"Birmingham","road.Vicarageroad Kingsheath",""
2011,"Birmingham","road.Vineyardroad Northfield",""
2011,"Birmingham","lane.Warlane",""
2011,"Birmingham","Watfordrd Cotteridge",""
2011,"Birmingham","road.Weollycastleroad",""
2011,"Birmingham","road.Westminsterroad",""
2011,"Birmingham","str.Wolverhamptonstreet",""
2011,"Birmingham","road.Woodhouseroad Quinton",""
2011,"Birmingham","road.Woodmeadowroad",""
2011,"Birmingham","lane.Worldsendlane",""
2011,"Birmingham","lane.Worldsendlane",""
2011,"Birmingham","lane.Worldsendlane Quinton",""
2011,"Birmingham","lane.Worldsendlane Quinton",""
2011,"Birmingham","Acardiancentre",""
2011,"Birmingham","road.Adderleyroad",""
2011,"Birmingham","Airnightclub",""
2011,"Birmingham","road.Albertroad Handsworth Birmingham",""
2011,"Birmingham","Arcadiacentre Birminghamcitycentre",""
2011,"Birmingham","Arcadian",""
2011,"Birmingham","Arcadian",""
2011,"Birmingham","Arcadianbirminghamcitycentre",""
2011,"Birmingham","Arcadiancenter Birmingham",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentre",""
2011,"Birmingham","Arcadiancentrebham",""
2011,"Birmingham","Arcadiancentre Birmingham",""
2011,"Birmingham","Arcadiancentre Birminghamcitycentre",""
2011,"Birmingham","Arcadiancentre Ladywellwalk",""
2011,"Birmingham","Arcadiancentre Ladywellwalk",""
2011,"Birmingham","Arcadianentertainmentcentre Birmingham",""
2011,"Birmingham","Arcadian Citycentre ",""
2011,"Birmingham","str.Arcadian Hurststreet",""
2011,"Birmingham","Astonhotel ",""
2011,"Birmingham","sta.Astonpolicestation",""
2011,"Birmingham","Astonvillafootballground",""
2011,"Birmingham","Attenboroughclose",""
2011,"Birmingham","prk.Awayfanscoachpark Bhamcfc",""
2011,"Birmingham","Awaysupportersentrancebcfc",""
2011,"Birmingham","Barrisa",""
2011,"Birmingham","Bathrow Birmingham",""
2011,"Birmingham","str.Bathstreet Citycentre",""
2011,"Birmingham","Bcfchomefanscaraprke",""
2011,"Birmingham","Bcfcground",""
2011,"Birmingham","road.Bcfctiltonroadentrance",""
2011,"Birmingham","str.Berkeleystreet",""
2011,"Birmingham","str.Berkeleystreet",""
2011,"Birmingham","str.Berkleystreet",""
2011,"Birmingham","str.B Hamnewstreetstation",""
2011,"Birmingham","str.Bigbite Broadstreet",""
2011,"Birmingham","Bigwokrestaurant Birmingham",""
2011,"Birmingham","road.Birchfieldroad Perrybarr",""
2011,"Birmingham","road.Birchfieldroad Birmingham",""
2011,"Birmingham","road.Birchfieldroad Citycentre",""
2011,"Birmingham","road.Birchfiledroad",""
2011,"Birmingham",NA,NA
2011,"Birmingham","Birminghammagistratescourt ",""
2011,"Birmingham","Birminghamnewst",""
2011,"Birmingham","str.Birminghamnewstreetstation",""
2011,"Birmingham","str.Birminghamnewstreet ",""
2011,"Birmingham","str.Bishopgatestreet Junctionofbroadstreet ",""
2011,"Birmingham","str.Bishopgatestreet Citycentre",""
2011,"Birmingham","str.Bishopsgatestreet",""
2011,"Birmingham","str.Blissbar Broadstreet",""
2011,"Birmingham","road.Blissnightclub Broadst Birmingham",""
2011,"Birmingham","road.Blissnightclub Broadst ",""
2011,"Birmingham","road.Bliss Broadst ",""
2011,"Birmingham","Bordesleygreen",""
2011,"Birmingham","Bordesleygreenrd",""
2011,"Birmingham","Bradfordst Birmingham",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","str.Braodstreet Citycentre",""
2011,"Birmingham","Briarrosephbennettshill",""
2011,"Birmingham","Brightonarmsph",""
2011,"Birmingham","road.Bristolroad Birmingham",""
2011,"Birmingham","road.Bristolroad Edgbaston",""
2011,"Birmingham","Bristolst Birminghamcitycentre",""
2011,"Birmingham","str.Bristolstreet",""
2011,"Birmingham","str.Bristolstreet",""
2011,"Birmingham","str.Bristolstreetsouth",""
2011,"Birmingham","str.Bristolstreetsouth",""
2011,"Birmingham","Brittaniahotel",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","road.Broadst",""
2011,"Birmingham","str.Broadst Gasstreet Citycentre",""
2011,"Birmingham","road.Broadstbham",""
2011,"Birmingham","road.Broadstbham",""
2011,"Birmingham","road.Broadstcitycentre",""
2011,"Birmingham","road.Broadstcitycentrebirmingham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Bham",""
2011,"Birmingham","road.Broadst Birmingham",""
2011,"Birmingham","road.Broadst Birmingham",""
2011,"Birmingham","road.Broadst Birmingham",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreetbirmingham",""
2011,"Birmingham","str.Broadstreetbirmingham",""
2011,"Birmingham","str.Broadstreetbirmingham",""
2011,"Birmingham","str.Broadstreetoppositewalkabout",""
2011,"Birmingham","str.Broadstreetoutsideroccocco",""
2011,"Birmingham","str.Broadstreet B Ham",""
2011,"Birmingham","str.Broadstreet B Ham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","str.Broadstreet Birmingham ",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre ",""
2011,"Birmingham","str.Broadstreet Citycentre Birmingham",""
2011,"Birmingham","str.Broadstreet Citycentre Birmingham",""
2011,"Birmingham","str.Broadstreet Citycentre Birmingham",""
2011,"Birmingham","str.Broadstreet Citycentre Birmingham",""
2011,"Birmingham","str.Broadstreet Citycentre ",""
2011,"Birmingham","str.Broadstreet Citycentre ",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet Citycentre",""
2011,"Birmingham","str.Broadstreet ",""
2011,"Birmingham","str.Broadstreet Birmingham",""
2011,"Birmingham","road.Broadstrret",""
2011,"Birmingham","road.Broadwayplaza Ladywoodmiddleway",""
2011,"Birmingham","str.Bromsgrovestreet Birmingham",""
2011,"Birmingham","Brookvalerdwitton",""
2011,"Birmingham","Bullring",""
2011,"Birmingham","Bullring",""
2011,"Birmingham","Bullring Citycentre ",""
2011,"Birmingham","road.Burfordroad Kingstanding",""
2011,"Birmingham","road.Calshottroad Greatbarr",""
2011,"Birmingham","Camborneclose ",""
2011,"Birmingham","Canalside Soholoop Handsworth",""
2011,"Birmingham","prk.Carpark Avfc",""
2011,"Birmingham","lane.Carrslane",""
2011,"Birmingham","road.Chiswellroad",""
2011,"Birmingham","road.Churchvaleroad",""
2011,"Birmingham","road.Cityhospita Dudleyroad",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","Cityhospital",""
2011,"Birmingham","road.Cityhospitaldudleyroad",""
2011,"Birmingham","Cityhospital Birmingham",""
2011,"Birmingham","Cityhospital Birmingham",""
2011,"Birmingham","road.Cityroad Birmingham",""
